전남,여수시,0,1,0,0,0,0,0,1,11,1,10,4,9,48,161,78,79,88,67,46,58,41,41
전남,영광군,9,4,1,2,0,0,0,2,2,0,0,0,2,9,15,20,18,7,18,5,4,9,2
전남,영암군,0,26,0,0,1,0,1,1,2,1,3,6,22,32,21,31,50,20,18,14,14,5,10
전남,완도군,1,0,0,1,0,0,0,0,1,0,0,0,4,26,46,23,29,21,13,8,5,8,3
전남,장성군,0,0,0,0,0,0,0,0,0,2,2,3,1,10,11,6,11,10,12,6,7,2,3
전남,장흥군,0,0,0,0,0,0,0,0,5,0,1,1,7,19,8,7,11,31,16,9,1,9,11
전남,진도군,1,1,2,1,0,0,1,0,9,0,0,2,2,18,134,15,7,7,12,7,5,6,4
전남,함평군,1,0,0,0,0,0,2,0,3,0,16,13,25,20,17,10,7,3,4,0,5,3,2
전남,해남군,3,0,2,1,0,4,2,3,2,0,2,0,12,19,29,32,30,34,29,12,23,10,13
전남,화순군,0,0,0,0,0,0,0,0,0,0,1,1,3,77,141,15,16,11,4,1,6,2,0
경북,경북,39,37,228,64,33,51,112,185,147,170,127,123,853,575,1121,769,906,1029,844,497,423,289,273
경북,경산시,6,5,8,6,0,6,11,15,10,11,9,10,35,39,169,85,69,89,56,37,31,25,34
경북,경주시,0,1,0,3,1,1,9,5,13,16,10,9,22,150,458,158,157,166,143,70,28,18,25
경북,고령군,5,4,4,1,1,0,7,7,4,5,8,5,5,9,12,2,3,6,5,2,0,1,4
경북,구미시,0,1,1,1,5,16,21,61,44,24,11,32,198,90,121,82,132,168,176,98,69,48,43
경북,군위군,1,0,2,0,0,0,2,2,2,1,0,0,3,1,3,2,1,4,0,4,1,0,0
경북,김천시,0,0,0,0,0,0,7,9,8,3,2,3,4,19,33,68,56,61,53,33,36,23,27
경북,문경시,4,1,1,0,0,3,1,12,6,2,28,3,257,54,22,41,37,41,29,20,8,6,11
경북,봉화군,0,0,0,0,0,0,1,0,1,1,2,2,7,8,3,5,7,9,10,2,4,2,1
경북,상주시,0,0,0,13,0,1,1,10,1,2,2,1,11,13,8,33,32,19,12,13,6,7,10
경북,성주군,0,2,1,1,2,3,3,2,1,1,3,1,1,3,4,4,4,4,6,3,5,2,0
경북,안동시,0,2,6,1,1,2,9,10,10,7,4,5,6,2,16,11,27,39,26,30,18,6,4
경북,영덕군,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,6,8,6,4,0,5,7
경북,영양군,0,0,0,0,0,1,1,0,1,0,0,0,0,13,5,3,1,3,2,1,4,1,0
경북,영주시,1,0,4,7,10,0,3,2,6,12,4,8,150,22,18,18,48,37,36,18,20,12,18
경북,영천시,1,5,6,6,0,3,2,0,1,2,1,1,5,8,11,18,15,31,16,13,12,4,1
경북,예천군,19,0,0,3,0,0,1,6,3,2,1,12,13,13,17,15,19,12,8,2,4,1,1
경북,울릉군,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,4,0,0,2,0,1
경북,울진군,0,11,0,0,0,0,1,3,0,1,0,0,28,11,13,14,18,14,14,8,14,9,11
경북,의성군,0,0,2,0,0,1,2,7,7,0,1,0,12,1,4,5,15,6,1,1,3,2,5
경북,청도군,1,0,0,2,0,3,12,3,3,1,17,1,1,5,14,5,6,4,3,2,2,1,1
경북,청송군,0,1,0,1,2,3,2,1,1,1,1,0,2,1,5,1,5,7,5,4,1,1,0
경북,칠곡군,0,1,5,2,0,2,13,7,6,3,4,1,14,11,10,21,42,50,35,30,30,17,14
경북,포항시 남구,1,0,32,1,3,0,1,13,7,39,13,16,38,31,69,46,57,118,99,54,70,60,23
경북,포항시 북구,0,3,156,16,8,6,2,9,12,36,6,13,41,68,104,118,142,129,103,48,55,38,32
경남,경남,34,7,29,61,31,34,58,85,72,121,439,666,908,1218,4237,2632,1637,1676,1264,810,776,524,549
경남,거제시,4,0,1,1,3,1,0,0,4,1,2,12,41,51,50,74,107,147,141,85,92,70,59
경남,거창군,0,0,3,1,0,0,0,4,4,6,13,13,32,52,39,52,59,27,50,21,13,18,12
경남,고성군,0,0,0,0,0,0,0,1,1,0,6,2,13,10,27,25,23,13,14,7,5,1,2
경남,김해시,4,1,6,0,3,2,5,17,7,30,93,89,206,329,2629,624,401,396,166,144,116,91,88
경남,남해군,10,3,0,0,0,0,1,2,11,9,6,18,9,9,26,24,26,12,8,8,5,8,6
경남,밀양시,0,0,0,0,0,0,0,1,0,1,35,6,6,20,24,21,41,35,22,23,33,16,19
경남,사천시,0,0,0,0,0,0,0,0,1,0,9,6,49,13,34,44,35,46,33,15,8,6,9
경남,산청군,0,0,0,0,0,0,0,1,0,1,1,7,3,1,11,18,10,13,5,5,8,4,5
경남,양산시,3,2,0,29,3,17,9,7,3,6,14,8,15,72,85,88,112,128,122,92,48,35,50
경남,의령군,0,0,0,0,0,0,0,0,0,0,3,9,2,5,5,1,1,5,0,2,3,2,1
경남,진주시,0,0,0,0,1,8,7,1,4,1,73,120,53,72,609,1097,348,341,235,166,144,118,102
경남,창녕군,0,0,0,0,0,0,1,1,0,0,15,2,12,5,23,22,13,10,4,6,6,1,3
경남,통영시,0,0,8,11,12,2,2,4,1,5,7,16,190,143,46,56,66,62,63,19,31,15,15
경남,하동군,1,0,1,0,0,0,0,0,2,0,3,6,2,1,6,12,11,9,3,2,0,0,3
경남,함안군,0,0,0,0,0,0,2,0,1,7,5,9,5,11,35,28,18,17,36,28,19,8,7
경남,함양군,2,0,1,1,2,0,0,1,2,5,0,5,9,6,7,7,9,10,20,10,12,7,7
