충북,보은군,8,11,4,9,19,29,20,39,24,17,10,16,31,25,30,13,18,10,2,6,3,3,4
충북,영동군,6,11,4,27,31,11,24,30,26,31,18,41,78,22,26,23,36,22,20,11,34,27,35
충북,옥천군,76,28,15,85,84,99,54,57,51,64,61,89,96,33,19,28,31,30,26,11,23,26,22
충북,음성군,1,2,1,2,5,1,1,4,3,1,2,4,7,0,2,3,2,6,4,0,4,0,1
충북,제천시,3,1,5,6,5,4,5,5,1,10,3,0,3,1,2,2,3,5,1,0,1,4,0
충북,증평군,0,0,0,1,15,2,5,9,5,7,1,4,15,9,5,7,8,2,4,2,4,7,6
충북,진천군,6,3,1,2,10,1,7,13,4,6,4,8,5,7,8,6,5,8,2,3,5,2,0
충북,충주시,1,4,2,4,3,2,5,1,1,7,7,3,6,2,5,4,10,6,2,0,0,2,1
충북,청주시 상당구,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,57,30,21,6,5,3,13,9
충북,청주시 흥덕구,0,0,0,0,0,0,0,0,0,0,0,0,0,45,32,41,46,39,13,14,23,18,21
충북,청주시 서원구,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,32,24,12,5,4,5,4,6
충북,청주시 청원구,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,20,24,11,8,5,11,4,9
충남,충남,370,209,228,589,735,744,602,936,699,793,680,738,1010,819,858,1006,1250,907,442,371,571,645,788
충남,계룡시,0,0,0,0,15,20,4,12,20,12,8,14,26,15,4,21,14,7,8,3,5,7,12
충남,공주시,35,14,19,62,62,58,28,39,20,46,44,50,58,56,63,111,97,71,40,21,48,52,70
충남,금산군,56,11,5,18,51,6,31,45,10,37,17,35,53,26,16,43,55,35,20,11,37,25,19
충남,논산시,9,27,7,46,33,43,29,44,41,51,53,56,50,43,35,68,152,113,28,16,29,59,74
충남,당진시,18,6,9,19,37,49,64,76,83,47,25,19,35,24,51,55,83,52,14,18,43,36,41
충남,보령시,12,11,7,25,26,58,33,94,48,48,42,47,52,54,42,68,81,43,24,27,38,38,58
충남,부여군,11,8,7,56,44,26,16,31,13,28,38,23,22,20,29,48,74,62,33,38,35,52,83
충남,서산시,23,10,13,61,46,24,37,42,44,29,22,26,46,69,87,116,87,74,20,37,58,55,64
충남,서천군,18,9,27,60,73,46,21,16,9,35,21,24,37,41,44,72,77,62,42,30,44,36,32
충남,아산시,15,14,38,64,53,67,66,105,94,138,134,134,250,184,197,106,166,119,73,56,60,73,53
충남,예산군,14,13,10,31,92,86,74,104,40,65,41,54,55,52,26,52,87,58,32,21,37,33,38
충남,청양군,16,11,19,12,14,29,15,26,11,22,13,20,29,20,22,30,36,29,22,14,22,20,27
충남,태안군,12,7,3,10,64,52,72,125,85,41,46,37,65,52,100,82,61,48,28,37,60,82,100
충남,홍성군,72,42,35,29,42,51,18,27,8,16,17,25,26,49,39,48,96,71,29,17,27,25,76
충남,천안시 동남구,0,0,0,0,0,0,0,0,10,1,78,104,138,67,59,51,51,41,21,15,20,30,30
충남,천안시 서북구,0,0,0,0,0,0,0,0,16,0,35,70,68,47,44,35,33,22,8,10,8,22,11
전북,전북,297,356,139,577,953,922,833,701,708,733,721,1287,1178,959,1366,1029,1067,652,401,402,732,753,727
전북,고창군,5,4,8,48,65,76,55,58,57,50,79,108,91,64,94,69,85,46,27,37,57,79,107
전북,군산시,2,4,16,36,28,54,75,24,8,53,82,110,74,48,67,41,43,28,18,13,26,17,24
전북,김제시,13,26,5,14,58,56,71,71,78,72,56,112,95,84,107,68,78,38,32,25,31,43,31
전북,남원시,58,32,20,54,84,84,55,52,82,80,50,104,94,81,112,130,109,52,35,39,79,98,62
전북,무주군,13,62,9,55,25,22,18,51,5,13,12,18,46,39,34,37,29,21,13,9,22,19,20
전북,부안군,6,7,5,15,38,26,23,15,9,36,45,57,45,50,84,48,59,41,40,40,123,77,55
전북,순창군,54,31,4,23,94,105,34,49,54,59,23,78,78,66,69,70,67,40,14,21,32,40,44
전북,완주군,15,25,6,40,54,56,55,32,49,30,35,78,66,48,87,57,82,61,38,37,62,35,59
전북,익산시,24,32,1,36,138,116,95,74,81,87,145,97,112,100,156,102,108,70,28,26,53,61,61
전북,임실군,16,14,1,20,39,30,25,13,31,24,17,41,44,23,34,33,50,23,14,15,15,27,48
전북,장수군,11,36,17,22,12,12,39,14,22,26,5,45,56,32,27,25,33,22,10,7,24,23,14
전북,전주시 덕진구,42,37,16,90,101,90,97,80,62,49,43,132,70,110,138,89,96,72,32,31,45,56,44
전북,전주시 완산구,23,15,8,53,89,96,71,60,66,54,51,123,106,70,132,106,84,38,22,32,41,58,43
전북,정읍시,10,22,22,67,117,84,93,64,58,70,64,130,150,120,180,120,96,68,52,51,102,100,100
전북,진안군,5,9,1,2,10,15,27,44,46,30,14,54,51,24,45,34,48,32,26,19,20,20,15
전남,전남,336,232,255,509,658,657,652,508,680,532,458,634,1280,1374,1823,1763,1620,1065,667,812,1118,1023,1021
전남,강진군,24,18,26,33,32,15,20,20,22,11,15,17,60,114,90,76,92,88,26,37,31,41,41
