강원,양구군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,양양군,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
강원,영월군,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
강원,원주시,2,1,0,1,0,5,0,2,2,1,2,0,0,2,0,0,0,1,1,0,0,0,0,
강원,인제군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,정선군,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,철원군,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,춘천시,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,5,0,0,0,0,0,
강원,태백시,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
강원,평창군,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,
강원,홍천군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,화천군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,횡성군,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
충북,충북,12,4,9,9,4,3,4,9,3,4,5,2,5,0,2,3,6,8,2,1,0,0,0,
충북,괴산군,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
충북,단양군,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
충북,보은군,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
충북,영동군,1,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
충북,옥천군,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
충북,음성군,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,
충북,제천시,4,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,
충북,증평군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
충북,진천군,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,
충북,충주시,3,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,4,1,1,0,0,0,0,
충북,청주시 상당구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
충북,청주시 흥덕구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
충북,청주시 서원구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
충북,청주시 청원구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,
충남,충남,12,3,6,5,6,6,7,8,5,3,4,2,14,19,8,11,3,7,5,1,3,1,0,
충남,계룡시,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
충남,공주시,1,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,
충남,금산군,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
충남,논산시,0,0,1,0,1,0,0,1,1,0,0,0,0,1,2,0,1,3,0,0,0,0,0,
충남,당진시,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,
충남,보령시,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,
충남,부여군,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
충남,서산시,1,0,0,0,1,0,1,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,
충남,서천군,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
충남,아산시,0,0,0,0,0,0,0,0,0,0,1,1,1,5,1,1,1,1,0,0,0,0,0,
충남,예산군,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,
충남,청양군,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
충남,태안군,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
충남,홍성군,1,3,1,0,0,0,4,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,
충남,천안시 동남구,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,
충남,천안시 서북구,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,1,2,3,0,2,0,0,
전북,전북,1,4,4,3,0,3,18,1,7,2,2,1,2,8,5,0,3,5,3,0,2,3,1,
